"","country","year","parent_company","empty","hdpe","ldpe","o","pet","pp","ps","pvc","grand_total","num_events","volunteers","country.code","lang1","lang2","lang3","lang4","lang5","lang6","lang7","lang8","lang9","lang10","lang11","total_plastic","gdp"
"2903","Italy",2019,"Ferrarelle",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2904","Italy",2019,"Ferrero Group",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2905","Italy",2019,"Conad",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2906","Italy",2019,"Cognac Slanchev bryag",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2907","Italy",2019,"Nelsen",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2908","Italy",2019,"Beiersdorf Global AG",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2909","Italy",2019,"Alisea",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2910","Italy",2019,"Alpen",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2911","Italy",2019,"Amica chips",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2912","Italy",2019,"Argus beer- Lidl",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2913","Italy",2019,"Auchan",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2914","Italy",2019,"Barilla Group",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2915","Italy",2019,"Belt̬ Nesl̬",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2916","Italy",2019,"Clivia",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2917","Italy",2019,"Bernardo",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2918","Italy",2019,"Biffi",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2919","Italy",2019,"Blues",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2920","Italy",2019,"Borovets waffles ""Day&Night""Ltd.",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2921","Italy",2019,"Carioca",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2922","Italy",2019,"Claudia",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2923","Italy",2019,"Fiorentini",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2924","Italy",2019,"Fonte Azzurrina",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2925","Italy",2019,"Free way",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2926","Italy",2019,"Medastea",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2927","Italy",2019,"Maniva",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2928","Italy",2019,"Mars, Incorporated",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2929","Italy",2019,"Maspex Romania",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2930","Italy",2019,"Mastika Vinprom Peshtera",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2931","Italy",2019,"McDonald's Corporation",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2932","Italy",2019,"Meda",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2933","Italy",2019,"Merivo",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2934","Italy",2019,"Freeway",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2935","Italy",2019,"Misia",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2936","Italy",2019,"Mondelez International",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2937","Italy",2019,"Monte bianco",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2938","Italy",2019,"Moreni waffle - Mondelez Iternational",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2939","Italy",2019,"Muller",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2940","Italy",2019,"Natia",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2941","Italy",2019,"Locatelli",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2942","Italy",2019,"Lines",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2943","Italy",2019,"Lilia",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2944","Italy",2019,"Lidl",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2945","Italy",2019,"Lavazza",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2946","Italy",2019,"L'Oreal",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2947","Italy",2019,"Kinder Ferrero",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2948","Italy",2019,"Kinde",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2949","Italy",2019,"Kimberly-Clark",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2950","Italy",2019,"Imperial Brands",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2951","Italy",2019,"Hosta",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2952","Italy",2019,"Heineken International",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2953","Italy",2019,"Haribo",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2954","Italy",2019,"Granarolo",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2955","Italy",2019,"Gran Finale",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2956","Italy",2019,"Gaia",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2957","Italy",2019,"GTT",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2958","Italy",2019,"Nestl̬",0,NA,NA,0,0,0,NA,NA,0,9,175,"380","Italian","Catalan",NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,2019606796583.53
"2959","Japan",2019,"Grand Total",0,NA,6,22,6,43,3,4,84,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2960","Japan",2019,"Unbranded",0,NA,0,5,0,30,1,0,36,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2961","Japan",2019,"The Coca-Cola Company",0,NA,0,9,2,4,0,0,15,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2962","Japan",2019,"Kasugaiseika",0,NA,0,0,0,4,0,0,4,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2963","Japan",2019,"Unsure",0,NA,0,0,0,0,0,4,4,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2964","Japan",2019,"SUNTORY",0,NA,0,0,0,3,0,0,3,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2965","Japan",2019,"KIRIN",0,NA,0,2,0,0,0,0,2,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2966","Japan",2019,"LOTTE",0,NA,1,1,0,0,0,0,2,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2967","Japan",2019,"ASAHI",0,NA,0,2,0,0,0,0,2,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2968","Japan",2019,"KANRO",0,NA,1,0,0,0,0,0,1,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2969","Japan",2019,"Marumiya",0,NA,0,0,0,0,1,0,1,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2970","Japan",2019,"Nokyo",0,NA,0,0,1,0,0,0,1,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2971","Japan",2019,"UHA",0,NA,1,0,0,0,0,0,1,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2972","Japan",2019,"Tsutaya",0,NA,1,0,0,0,0,0,1,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2973","Japan",2019,"DYDO",0,NA,0,0,1,0,0,0,1,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2974","Japan",2019,"Uha mikakuto",0,NA,0,0,0,1,0,0,1,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2975","Japan",2019,"Yaokin",0,NA,0,0,0,0,1,0,1,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2976","Japan",2019,"Yukijirushi",0,NA,0,0,1,0,0,0,1,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2977","Japan",2019,"bear",0,NA,0,0,1,0,0,0,1,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2978","Japan",2019,"nichiiko",0,NA,0,0,0,1,0,0,1,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2979","Japan",2019,"pokka",0,NA,0,1,0,0,0,0,1,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2980","Japan",2019,"seven eleven",0,NA,1,0,0,0,0,0,1,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2981","Japan",2019,"Griko",0,NA,0,1,0,0,0,0,1,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2982","Japan",2019,"SEVEN ELEVEN",0,NA,1,0,0,0,0,0,1,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2983","Japan",2019,"CGC",0,NA,0,1,0,0,0,0,1,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2984","Japan",2019,"Daiichi Pharmacy",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2985","Japan",2019,"Yamato",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2986","Japan",2019,"Yamazakipan",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2987","Japan",2019,"Yamazki",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2988","Japan",2019,"Amehama",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2989","Japan",2019,"Yomeishu",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2990","Japan",2019,"Alpulgatasu",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2991","Japan",2019,"Zebra",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2992","Japan",2019,"arufa shoji",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2993","Japan",2019,"asahi",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2994","Japan",2019,"Aji Frozen USA Corporation",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2995","Japan",2019,"bulbon",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2996","Japan",2019,"burubon",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2997","Japan",2019,"chateraise",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2998","Japan",2019,"cupie",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"2999","Japan",2019,"disney",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3000","Japan",2019,"dydo",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3001","Japan",2019,"family mart",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3002","Japan",2019,"fumakira",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3003","Japan",2019,"glico",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3004","Japan",2019,"ikeda mohando",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3005","Japan",2019,"isomaru",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3006","Japan",2019,"Yamazaki",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3007","Japan",2019,"Yamaha",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3008","Japan",2019,"Takano foods",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3009","Japan",2019,"Yakult",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3010","Japan",2019,"Takeda",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3011","Japan",2019,"Takedaseiyaku",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3012","Japan",2019,"Tanabe Pharmaceutical",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3013","Japan",2019,"Tarami",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3014","Japan",2019,"Bridgiston",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3015","Japan",2019,"Tokyo ramen",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3016","Japan",2019,"Tominaga",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3017","Japan",2019,"Toyosuisan",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3018","Japan",2019,"Tsumura",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3019","Japan",2019,"Bourbon",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3020","Japan",2019,"UCC",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3021","Japan",2019,"BURBON",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3022","Japan",2019,"UHA mikakuto",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3023","Japan",2019,"Uha",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3024","Japan",2019,"Ashide Brew",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3025","Japan",2019,"Asahi Shinbun",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3026","Japan",2019,"Asahi",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3027","Japan",2019,"Wakodo",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3028","Japan",2019,"YUKIZIRUSHI",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3029","Japan",2019,"itoen",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3030","Japan",2019,"itouen",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3031","Japan",2019,"kalbee",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3032","Japan",2019,"sapporo",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3033","Japan",2019,"otsuka seiyaku",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3034","Japan",2019,"otsukaseiyaku",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3035","Japan",2019,"ASVEL",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3036","Japan",2019,"pokka sapporo",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3037","Japan",2019,"roto",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3038","Japan",2019,"ryukakusan",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3039","Japan",2019,"s&b",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3040","Japan",2019,"saka seika",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3041","Japan",2019,"sangarinia",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3042","Japan",2019,"saraya",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3043","Japan",2019,"kanebo",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3044","Japan",2019,"ASSUTERRAS",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3045","Japan",2019,"seveneleven",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3046","Japan",2019,"shiseido",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3047","Japan",2019,"suntory",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3048","Japan",2019,"tateishi shunyoudo",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3049","Japan",2019,"unsure",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3050","Japan",2019,"wmb",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3051","Japan",2019,"wooke",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
"3052","Japan",2019,"yagai",0,NA,0,0,0,0,0,0,0,35,1293,"392","Japanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,5117993853016.51
